4c000000-4e000000 r-xs 02000000 00:01 3074                               [anon_shmem:dalvik-zygote-jit-code-cache]
7a8c97090000-7a8c97168000 r-xp 00078000 fe:00 2179                       /system/lib64/libprotobuf-cpp-lite-6.33.5-absl20260526.so
7a8c971e0000-7a8c971e4000 r-xp 00004000 fe:00 2347                       /system/lib64/volumegroupcallback-aidl-cpp.so
7a8c9a448000-7a8c9a454000 r-xp 00008000 fe:00 1999                       /system/lib64/libgralloctypes.so
7a8c9a4a4000-7a8c9a4a8000 r-xp 00004000 fe:00 1890                       /system/lib64/libcameracompatbilityinfo.so
7a8c9a540000-7a8c9a5d8000 r-xp 00078000 fe:00 1885                       /system/lib64/libc++.so
7a8c9a638000-7a8c9a690000 r-xp 00038000 fe:00 1888                       /system/lib64/libcamera_client.so
7a8c9a6dc000-7a8c9a6e8000 r-xp 0000c000 fe:00 2323                       /system/lib64/libziparchive.so
7a8c9a720000-7a8c9a724000 r-xp 00004000 fe:00 1717                       /system/lib64/com.android.media.audioclient-aconfig-cc.so
7a8c9a750000-7a8c9a754000 r-xp 00004000 fe:00 2243                       /system/lib64/libstagefright_graphicbuffersource_aidl.so
7a8c9a84c000-7a8c9a9b8000 r-xp 000a0000 fe:00 2235                       /system/lib64/libstagefright.so
7a8c9ca50000-7a8c9ca64000 r-xp 00010000 fe:00 1617                       /system/lib64/android.hardware.graphics.mapper@4.0.so
7a8c9ca94000-7a8c9ca98000 r-xp 00004000 fe:00 1605                       /system/lib64/android.hardware.graphics.common-V7-ndk.so
7a8c9cacc000-7a8c9cad0000 r-xp 00004000 fe:00 2128                       /system/lib64/libnativeloader_lazy.so
7a8c9cb20000-7a8c9cb24000 r-xp 00004000 fe:00 2218                       /system/lib64/libshmemutil.so
7a8c9cb54000-7a8c9cb74000 r-xp 00010000 fe:00 2024                       /system/lib64/libincfs.so
7a8c9cb8c000-7a8c9cbb4000 r-xp 0000c000 fe:00 2085                       /system/lib64/libmedia_codeclist_capabilities.so
7a8c9cbe4000-7a8c9cbf0000 r-xp 00010000 fe:00 2203                       /system/lib64/libsensor.so
7a8c9cc14000-7a8c9cc18000 r-xp 00004000 fe:00 1800                       /system/lib64/libandroid_runtime_lazy.so
7a8c9cc6c000-7a8c9cc98000 r-xp 00028000 fe:00 1587                       /system/lib64/android.hardware.drm@1.4.so
7a8c9ccd0000-7a8c9cce4000 r-xp 00008000 fe:00 2201                       /system/lib64/libselinux.so
7a8c9cd20000-7a8c9cd38000 r-xp 0000c000 07:138 72                        /apex/com.android.art/lib64/libnativeloader.so
7a8c9cd70000-7a8c9cd74000 r-xp 00004000 fe:00 1714                       /system/lib64/chre_flags_c_lib.so
7a8c9cdcc000-7a8c9cdf8000 r-xp 00018000 fe:00 1818                       /system/lib64/libaudio_aidl_conversion_common_cpp.so
7a8c9cea4000-7a8c9ced8000 r-xp 00084000 fe:00 1924                       /system/lib64/libcrypto.so
7a8c9ced8000-7a8c9cf54000 --xp 000b8000 fe:00 1924                       /system/lib64/libcrypto.so
7a8c9cf54000-7a8c9cfd8000 r-xp 00134000 fe:00 1924                       /system/lib64/libcrypto.so
7a8c9d040000-7a8c9d078000 r-xp 0002c000 fe:00 2288                       /system/lib64/libui.so
7a8c9d1a0000-7a8c9d340000 r-xp 00108000 07:d0 28                         /apex/com.android.i18n/lib64/libicui18n.so
7a8c9d3dc000-7a8c9d3ec000 r-xp 00014000 fe:00 1586                       /system/lib64/android.hardware.drm@1.3.so
7a8c9ee74000-7a8c9eecc000 r-xp 00034000 fe:00 1629                       /system/lib64/android.hardware.media.c2@1.0.so
7a8c9ef38000-7a8c9efb0000 r-xp 00030000 07:138 80                        /apex/com.android.art/lib64/libunwindstack.so
7a8c9efd4000-7a8c9eff0000 r-xp 00014000 fe:00 2238                       /system/lib64/libstagefright_bufferpool@2.0.1.so
7a8c9f018000-7a8c9f01c000 r-xp 00004000 fe:00 2248                       /system/lib64/libstagefright_surface_utils.so
7a8c9f064000-7a8c9f0a0000 r-xp 0001c000 fe:00 1826                       /system/lib64/libaudioclient_aidl_conversion.so
7a8c9f0cc000-7a8c9f0dc000 r-xp 0000c000 fe:00 1761                       /system/lib64/libaaudio_internal_core.so
7a8c9f114000-7a8c9f128000 r-xp 00010000 fe:00 1667                       /system/lib64/android.hidl.memory@1.0.so
7a8c9f174000-7a8c9f178000 r-xp 00004000 fe:00 1853                       /system/lib64/libbattery.so
7a8c9f19c000-7a8c9f1b4000 r-xp 00014000 fe:00 2236                       /system/lib64/libstagefright_aidl_bufferpool2.so
7a8c9f1d4000-7a8c9f1f0000 r-xp 0000c000 fe:00 1772                       /system/lib64/libaconfig_storage_read_api_cc.so
7a8c9f220000-7a8c9f224000 r-xp 00004000 fe:00 2343                       /system/lib64/server_configurable_flags.so
7a8c9f274000-7a8c9f2ac000 r-xp 0002c000 fe:00 1585                       /system/lib64/android.hardware.drm@1.2.so
7a8c9f2e4000-7a8c9f2ec000 r-xp 00004000 fe:00 1701                       /system/lib64/audiopolicy-types-aidl-cpp.so
7a8c9f32c000-7a8c9f330000 r-xp 00004000 fe:00 1669                       /system/lib64/android.hidl.token@1.0-utils.so
7a8c9f35c000-7a8c9f36c000 r-xp 0001c000 fe:00 1936                       /system/lib64/libdebugstore_cxx.so
7a8c9f398000-7a8c9f3a0000 r-xp 00004000 fe:00 2275                       /system/lib64/libtimeinstate.so
7a8c9f3d8000-7a8c9f3f4000 r-xp 00018000 fe:00 1627                       /system/lib64/android.hardware.media.bufferpool@2.0.so
7a8c9f420000-7a8c9f424000 r-xp 00004000 07:138 70                        /apex/com.android.art/lib64/libnativebridge.so
7a8c9f4a8000-7a8c9f534000 r-xp 0003c000 fe:00 2214                       /system/lib64/libsfplugin_ccodec.so
7a8c9f57c000-7a8c9f5e4000 r-xp 00030000 fe:00 1824                       /system/lib64/libaudiobase.so
7a8c9f628000-7a8c9f630000 r-xp 00008000 fe:00 2157                       /system/lib64/libpermission.so
7a8c9f658000-7a8c9f660000 r-xp 00008000 fe:00 1889                       /system/lib64/libcamera_metadata.so
7a8c9f690000-7a8c9f694000 r-xp 00008000 fe:00 1691                       /system/lib64/android.system.suspend-V1-ndk.so
7a8c9f6f4000-7a8c9f6f8000 r-xp 00004000 fe:00 1675                       /system/lib64/android.media.audiopolicy-aconfig-cc.so
7a8c9f72c000-7a8c9f738000 r-xp 00008000 fe:00 1524                       /system/lib64/aaudio-aidl-cpp.so
7a8c9f770000-7a8c9f7b4000 r-xp 00024000 fe:00 1583                       /system/lib64/android.hardware.drm@1.0.so
7a8ca3258000-7a8ca326c000 r-xp 00014000 fe:00 1581                       /system/lib64/android.hardware.drm-V2-ndk.so
7a8ca328c000-7a8ca32ac000 r-xp 0000c000 07:138 69                        /apex/com.android.art/lib64/liblzma.so
7a8ca32d4000-7a8ca32f4000 r-xp 00010000 fe:00 1852                       /system/lib64/libbase.so
7a8ca331c000-7a8ca3328000 r-xp 0000c000 fe:00 1665                       /system/lib64/android.hidl.allocator@1.0.so
7a8ca335c000-7a8ca3364000 r-xp 00008000 fe:00 2335                       /system/lib64/mediametricsservice-aidl-V1-cpp.so
7a8ca3390000-7a8ca33ac000 r-xp 00010000 fe:00 2242                       /system/lib64/libstagefright_framecapture_utils.so
7a8ca33e0000-7a8ca33e8000 r-xp 00008000 fe:00 1935                       /system/lib64/libdebuggerd_client.so
7a8ca34cc000-7a8ca35d0000 r-xp 000bc000 fe:00 2002                       /system/lib64/libgui.so
7a8ca6674000-7a8ca6678000 r-xp 00004000 fe:00 1909                       /system/lib64/libcodec2.so
7a8ca6694000-7a8ca6698000 r-xp 00004000 fe:00 1953                       /system/lib64/libegl_flags.so
7a8ca66e8000-7a8ca6718000 r-xp 00014000 fe:00 1832                       /system/lib64/libaudiofoundation.so
7a8ca6754000-7a8ca6760000 r-xp 0000c000 fe:00 1670                       /system/lib64/android.hidl.token@1.0.so
7a8ca67a0000-7a8ca67b4000 r-xp 00010000 fe:00 2299                       /system/lib64/libutils.so
7a8ca67cc000-7a8ca67d0000 r-xp 00004000 fe:00 2345                       /system/lib64/shared-file-region-aidl-cpp.so
7a8ca689c000-7a8ca69d4000 r-xp 0008c000 fe:00 2029                       /system/lib64/libinput.so
7a8caa450000-7a8caa45c000 r-xp 0000c000 fe:00 2084                       /system/lib64/libmedia_codeclist.so
7a8caa498000-7a8caa4b8000 r-xp 00018000 fe:00 1560                       /system/lib64/android.hardware.camera.device@3.2.so
7a8caa4e0000-7a8caa4e4000 r-xp 00004000 fe:00 1531                       /system/lib64/android.companion.virtual.virtualdevice_aidl-cpp.so
7a8caa510000-7a8caa51c000 r-xp 0000c000 fe:00 1614                       /system/lib64/android.hardware.graphics.mapper@2.0.so
7a8caa560000-7a8caa564000 r-xp 00008000 fe:00 1697                       /system/lib64/audio-permission-aidl-cpp.so
7a8caa5a0000-7a8caa5a8000 r-xp 00008000 fe:00 2340                       /system/lib64/packagemanager_aidl-cpp.so
7a8caa5c8000-7a8caa5cc000 r-xp 00004000 fe:00 1573                       /system/lib64/android.hardware.common-V2-cpp.so
7a8caa618000-7a8caa624000 r-xp 00008000 fe:00 2346                       /system/lib64/spatializer-aidl-cpp.so
7a8caa648000-7a8caa658000 r-xp 00008000 fe:00 1912                       /system/lib64/libcodec2_hal_common.so
7a8caa690000-7a8caa6a0000 r-xp 0000c000 fe:00 1913                       /system/lib64/libcodec2_hidl_client@1.0.so
7a8caa6dc000-7a8caa6e4000 r-xp 0000c000 fe:00 1626                       /system/lib64/android.hardware.media.bufferpool2-V2-ndk.so
7a8caa738000-7a8caa73c000 r-xp 00004000 fe:00 1762                       /system/lib64/libaaudio_internal_fifo.so
7a8caa784000-7a8caa7d4000 r-xp 00034000 fe:00 2091                       /system/lib64/libmediadrm.so
7a8caa834000-7a8caa838000 r-xp 00004000 fe:00 1574                       /system/lib64/android.hardware.common-V2-ndk.so
7a8caa874000-7a8caa87c000 r-xp 00014000 fe:00 1747                       /system/lib64/libGLESv3.so
7a8caa8b0000-7a8caa8f8000 r-xp 00018000 fe:00 1849                       /system/lib64/libaudioutils.so
7a8caa948000-7a8caa968000 r-xp 00010000 fe:00 1901                       /system/lib64/libclang_rt.ubsan_standalone-aarch64-android.so
7a8cadc68000-7a8cadc78000 r-xp 00010000 fe:00 2127                       /system/lib64/libnativedisplay.so
7a8cadc94000-7a8cadcb8000 r-xp 00010000 fe:00 2162                       /system/lib64/libpng.so
7a8cadcd4000-7a8cadcd8000 r-xp 00004000 fe:00 2172                       /system/lib64/libprocessgroup_flags_c.so
7a8cadd28000-7a8cadd30000 r-xp 00014000 fe:00 1745                       /system/lib64/libGLESv2.so
7a8cadd54000-7a8cadd68000 r-xp 0000c000 fe:00 2023                       /system/lib64/libimg_utils.so
7a8cadda4000-7a8caddb8000 r-xp 0000c000 fe:00 1910                       /system/lib64/libcodec2_aidl_client.so
7a8caddcc000-7a8caddd4000 r-xp 00008000 fe:00 2094                       /system/lib64/libmediadrmmetrics_lite.so
7a8cade3c000-7a8cadea4000 r-xp 00030000 fe:00 1987                       /system/lib64/libft2.so
7a8caded8000-7a8cadee4000 r-xp 00008000 fe:00 1698                       /system/lib64/audioclient-types-aidl-cpp.so
7a8cadf24000-7a8cadf28000 r-xp 00004000 fe:00 2268                       /system/lib64/libsync.so
7a8cadf64000-7a8cadf68000 r-xp 00004000 fe:00 1981                       /system/lib64/libfmq.so
7a8cadf98000-7a8cadfb8000 r-xp 00010000 fe:00 1721                       /system/lib64/contexthub_data_flow.so
7a8cadfec000-7a8cadff8000 r-xp 0000c000 fe:00 1929                       /system/lib64/libcutils.so
7a8cae090000-7a8cae128000 r-xp 00078000 07:138 61                        /apex/com.android.art/lib64/libc++.so
7a8cae188000-7a8cae190000 r-xp 00004000 fe:00 1877                       /system/lib64/libbpf_minimal.so
7a8cae1cc000-7a8cae1d0000 r-xp 00004000 fe:00 1576                       /system/lib64/android.hardware.common.fmq-V1-ndk.so
7a8cb18a8000-7a8cb190c000 r-xp 00030000 fe:00 2101                       /system/lib64/libmediautils.so
7a8cb198c000-7a8cb1998000 r-xp 00008000 fe:00 1864                       /system/lib64/libbinderdebug.so
7a8cb19d4000-7a8cb19d8000 r-xp 00008000 07:d0 23                         /apex/com.android.i18n/lib64/libandroidicu.so
7a8cb52a8000-7a8cb531c000 r-xp 0004c000 fe:00 1914                       /system/lib64/libcodec2_vndk.so
7a8cb53a4000-7a8cb53c0000 r-xp 00020000 fe:00 1628                       /system/lib64/android.hardware.media.c2-V2-ndk.so
7a8cb8a70000-7a8cb8a74000 r-xp 00004000 fe:00 2004                       /system/lib64/libguiflags.so
7a8cb8ab0000-7a8cb8ae4000 r-xp 00014000 fe:00 1700                       /system/lib64/audiopolicy-aidl-cpp.so
7a8cb8cf0000-7a8cb8f40000 r-xp 001e4000 fe:00 2152                       /system/lib64/libpdfium.so
7a8cb8fb4000-7a8cb8fb8000 r-xp 00004000 fe:00 2005                       /system/lib64/libhardware.so
7a8cb8fe8000-7a8cb8ff0000 r-xp 00008000 fe:00 1955                       /system/lib64/libelfutils.so
7a8cb9448000-7a8cb944c000 r-xp 00004000 fe:00 1716                       /system/lib64/com.android.media.audio-aconfig-cc.so
7a8cb9490000-7a8cb94b0000 r-xp 00010000 07:138 60                        /apex/com.android.art/lib64/libbase.so
7a8cb94d8000-7a8cb94dc000 r-xp 00004000 fe:00 2088                       /system/lib64/libmedia_jni_utils.so
7a8cb9518000-7a8cb951c000 r-xp 00004000 fe:00 1765                       /system/lib64/libaaudio_internal_utils.so
7a8cb9554000-7a8cb9578000 r-xp 00014000 07:168 28                        /apex/com.android.runtime/lib64/bionic/libm.so
7a8cb95a4000-7a8cb95b0000 r-xp 00008000 fe:00 2072                       /system/lib64/liblog.so
7a8cb95ec000-7a8cb95f0000 r-xp 00004000 fe:00 2173                       /system/lib64/libprocessgroup_platform.so
7a8cb9618000-7a8cb9620000 r-xp 00008000 fe:00 1876                       /system/lib64/libbpf_bcc.so
7a8cb9680000-7a8cb9734000 r-xp 00030000 fe:00 2155                       /system/lib64/libperfetto_c.so
7a8cb978c000-7a8cb97e4000 r-xp 00038000 fe:00 2083                       /system/lib64/libmedia.so
7a8cb9834000-7a8cb9838000 r-xp 00004000 fe:00 1575                       /system/lib64/android.hardware.common.fmq-V1-cpp.so
7a8cb986c000-7a8cb98a0000 r-xp 00020000 fe:00 1764                       /system/lib64/libaaudio_internal_mmap.so
7a8cb99b4000-7a8cb9b24000 r-xp 000b8000 fe:00 1942                       /system/lib64/libdng_sdk.so
7a8cb9bdc000-7a8cb9bf8000 r-xp 0001c000 fe:00 1609                       /system/lib64/android.hardware.graphics.composer3-V5-ndk.so
7a8cbb874000-7a8cbb878000 r-xp 00004000 fe:00 1741                       /system/lib64/libETC1.so
7a8cbb8a0000-7a8cbb8ac000 r-xp 0000c000 fe:00 1601                       /system/lib64/android.hardware.graphics.allocator@3.0.so
7a8cbb8fc000-7a8cbb974000 r-xp 00030000 fe:00 2292                       /system/lib64/libunwindstack.so
7a8cbb994000-7a8cbb9d0000 r-xp 00014000 fe:00 2110                       /system/lib64/libmemunreachable.so
7a8cbba14000-7a8cbba24000 r-xp 0000c000 fe:00 1616                       /system/lib64/android.hardware.graphics.mapper@3.0.so
7a8cbba60000-7a8cbba70000 r-xp 00010000 fe:00 2334                       /system/lib64/media_quality_aidl_interface-cpp.so
7a8cbbab4000-7a8cbbab8000 r-xp 00004000 fe:00 2244                       /system/lib64/libstagefright_http_support.so
7a8cbbae8000-7a8cbbaec000 r-xp 00004000 fe:00 1526                       /system/lib64/aconfig_mediacodec_flags_c_lib.so
7a8cbbb60000-7a8cbbbb0000 r-xp 00030000 fe:00 1825                       /system/lib64/libaudioclient.so
7a8cbbbe8000-7a8cbbbf8000 r-xp 00008000 fe:00 2096                       /system/lib64/libmediametrics.so
7a8cbbc0c000-7a8cbbc14000 r-xp 00008000 fe:00 1808                       /system/lib64/libappfuse.so
7a8cbbc50000-7a8cbbc78000 r-xp 00010000 fe:00 2105                       /system/lib64/libmeminfo.so
7a8cbbc98000-7a8cbbd78000 r-xp 00014000 fe:00 2008                       /system/lib64/libharfbuzz_subset.so
7a8cbbd94000-7a8cbbd98000 r-xp 00004000 fe:00 2017                       /system/lib64/libhidlmemory.so
7a8cbbdcc000-7a8cbbdec000 r-xp 0000c000 fe:00 2080                       /system/lib64/liblzma.so
7a8cbbe1c000-7a8cbbe38000 r-xp 00018000 fe:00 1631                       /system/lib64/android.hardware.media.c2@1.2.so
7a8cbbe64000-7a8cbbe68000 r-xp 0000c000 fe:00 1720                       /system/lib64/com.android.window.flags.window-aconfig_flags_c_lib.so
7a8cbbe88000-7a8cbbe8c000 r-xp 00004000 fe:00 2043                       /system/lib64/libjpegdecoder.so
7a8cbbf0c000-7a8cbbf30000 r-xp 0001c000 fe:00 2314                       /system/lib64/libwilhelm.so
7a8cbbf70000-7a8cbbfb4000 r-xp 00010000 fe:00 2042                       /system/lib64/libjpeg.so
7a8cbf064000-7a8cbf06c000 r-xp 00008000 fe:00 2240                       /system/lib64/libstagefright_codecbase.so
7a8cbf0ec000-7a8cbf188000 r-xp 0005c000 07:168 24                        /apex/com.android.runtime/lib64/bionic/libc.so
7a8cbf1ec000-7a8cbf1f0000 r-xp 00004000 fe:00 1715                       /system/lib64/com.android.media.aaudio-aconfig-cc.so
7a8cbf218000-7a8cbf224000 r-xp 0000c000 fe:00 1615                       /system/lib64/android.hardware.graphics.mapper@2.1.so
7a8cbf28c000-7a8cbf2e8000 r-xp 00044000 fe:00 2016                       /system/lib64/libhidlbase.so
7a8cbf328000-7a8cbf36c000 r-xp 00028000 fe:00 1911                       /system/lib64/libcodec2_client.so
7a8cbf39c000-7a8cbf3a8000 r-xp 00008000 fe:00 1933                       /system/lib64/libdataloader.so
7a8cbf3d4000-7a8cbf3e8000 r-xp 00010000 fe:00 1934                       /system/lib64/libdatasource.so
7a8cbf418000-7a8cbf438000 r-xp 00010000 fe:00 1852                       /system/lib64/libbase.so
7a8cc091c000-7a8cc0920000 r-xp 00004000 fe:00 2280                       /system/lib64/libtombstoned_client.so
7a8cc09ec000-7a8cc09f0000 r-xp 00004000 fe:00 1811                       /system/lib64/libartpalette-system.so
7a8cc0a90000-7a8cc0aac000 r-xp 0000c000 07:138 78                        /apex/com.android.art/lib64/libprofile.so
7a8cc0adc000-7a8cc0ae0000 r-xp 00004000 07:138 57                        /apex/com.android.art/lib64/libartpalette.so
7a8cc0b2c000-7a8cc0b60000 r-xp 00028000 07:138 56                        /apex/com.android.art/lib64/libartbase.so
7a8cc0b88000-7a8cc0ba8000 r-xp 00008000 07:138 68                        /apex/com.android.art/lib64/liblz4.so
7a8cc0bec000-7a8cc0bf8000 r-xp 00008000 07:30 32                         /apex/com.android.os.statsd/lib64/libstatssocket.so
7a8cc0c10000-7a8cc0c1c000 r-xp 00004000 fe:00 1733                       /system/lib64/heapprofd_client_api.so
7a8cc0c50000-7a8cc0c64000 r-xp 0000c000 07:30 31                         /apex/com.android.os.statsd/lib64/libstatspull.so
7a8cc0ca4000-7a8cc0ccc000 r-xp 00014000 07:138 62                        /apex/com.android.art/lib64/libdexfile.so
7a8cc0dcc000-7a8cc0dd0000 r-xp 00004000 07:138 71                        /apex/com.android.art/lib64/libnativehelper.so
7a8cc2314000-7a8cc2318000 r-xp 00000000 00:00 0                          [vdso]
7a8cc2388000-7a8cc24f0000 r-xp 00070000 07:168 14                        /apex/com.android.runtime/bin/linker64
